Part no,Part Dic.,Part Family,Casting P/N,Casting Source,Casting Procress,Plant,SupplierNum,Supplier Name Short,Comodity,RM Grade,Weight,Conversion factor  (number of parts),System Weight (Kg),Purchasing group,UID
142569627028,GOVERNOR COVER,Governor Cover,1425627045,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,58.5,100,0.585,RA,14256962702897007186
142562527061,GOVERNOR COVER,Governor Cover,1425627045,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,58.5,100,0.585,RA,14256252706197007186
242569950329,GOVERNOR COVER,Governor Cover,1425620495,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,83.7,100,0.837,RA,24256995032997007186
242567957005,GOVERNOR COVER,Governor Cover,1425627045,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,58.1,100,0.581,RA,24256795700597007186
242565757012,GOVERNOR COVER,Governor Cover,1425627045,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,58.5,100,0.585,RA,24256575701297007186
242565057495,GOVERNOR COVER,Governor Cover,1425627045,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,58.5,100,0.585,RA,24256505749597007186
242564857857,GOVERNOR COVER,Governor Cover,Invalid BOM,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,58.5,100,0.585,RA,24256485785797007186
242564759075,GOVERNOR COVER,Governor Cover,1425620495,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,86,100,0.86,RA,24256475907597007186
942107735477,GOVERNOR COVER,Governor Cover,1425627045,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,56.5,100,0.565,RA,94210773547797007186
942102235478,GOVERNOR COVER,Governor Cover,1425627045,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,56.5,100,0.565,RA,94210223547897007186
942105435604,GOVERNOR COVER,Governor Cover,1425621000,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,56,100,0.56,RA,94210543560497007186
942102735606,GOVERNOR COVER,Governor Cover,1425621000,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,56,100,0.56,RA,94210273560697007186
942106782242,GOVERNOR COVER,Governor Cover,1425621000,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,56,100,0.56,RA,94210678224297007186
942103382244,GOVERNOR COVER,Governor Cover,1425621000,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,56,100,0.56,RA,94210338224497007186
942104182910,GOVERNOR COVER,Governor Cover,,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,56.5,100,0.565,RA,94210418291097007186
F00044321074,GOVERNOR COVER,Governor Cover,1425627045,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,56.5,100,0.565,RA,F0004432107497007186
F002A1321015,GOVERNOR COVER,Governor Cover,1425627030,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,56.5,100,0.565,RA,F002A132101597007186
F002A2321079,GOVERNOR COVER,Governor Cover,1425627045,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,56.5,100,0.565,RA,F002A232107997007186
F002A7221294,GOVERNOR COVER,Governor Cover,,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,56.5,100,0.565,RA,F002A722129497007186
F002A6621302,GOVERNOR COVER,Governor Cover,1425627045,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,56.5,100,0.565,RA,F002A662130297007186
F002A9821304,GOVERNOR COVER,Governor Cover,1425627045,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,56.5,100,0.565,RA,F002A982130497007186
F002A6621305,GOVERNOR COVER,Governor Cover,1425627045,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,56.5,100,0.565,RA,F002A662130597007186
F002A2621330,GOVERNOR COVER,Governor Cover,1425627030,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,58,100,0.58,RA,F002A262133097007186
F002A2221426,GOVERNOR COVER,Governor Cover,F002A21480,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,61.5,100,0.615,RA,F002A222142697007186
F002A5121485,GOVERNOR COVER,Governor Cover,1425627045,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,56.5,100,0.565,RA,F002A512148597007186
F002A6121494,GOVERNOR COVER,Governor Cover,1425627045,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,56.5,100,0.565,RA,F002A612149497007186
F002A4821776,GOVERNOR COVER,Governor Cover,1425627045,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,56.5,100,0.565,RA,F002A482177697007186
F002A3521833,GOVERNOR COVER,Governor Cover,1425627045,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,56.5,100,0.565,RA,F002A352183397007186
F002A4022251,GOVERNOR COVER,Governor Cover,1425627045,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,56.5,100,0.565,RA,F002A402225197007186
F002A5022273,GOVERNOR COVER,Governor Cover,1425627045,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,56.5,100,0.565,RA,F002A502227397007186
F002A2022360,GOVERNOR COVER,Governor Cover,1425627045,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,56.5,100,0.565,RA,F002A202236097007186
F002A9122514,GOVERNOR COVER,Governor Cover,1425627045,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,56.5,100,0.565,RA,F002A912251497007186
F002A8822530,GOVERNOR COVER,Governor Cover,1425627045,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,56.5,100,0.565,RA,F002A882253097007186
F002A1133264,GOVERNOR COVER,Governor Cover,1425627045,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,58.5,100,0.585,RA,F002A113326497007186
F002A1433265,GOVERNOR COVER,Governor Cover,1425627045,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,58.5,100,0.585,RA,F002A143326597007186
F002A8433266,GOVERNOR COVER,Governor Cover,1425627045,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,56.5,100,0.565,RA,F002A843326697007186
F002A4933272,GOVERNOR COVER,Governor Cover,1425627045,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,56.5,100,0.565,RA,F002A493327297007186
F002A3233273,GOVERNOR COVER,Governor Cover,1425627045,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,56.5,100,0.565,RA,F002A323327397007186
F002A3233277,GOVERNOR COVER,Governor Cover,2425650654,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,66.1,100,0.661,RA,F002A323327797007186
F002A4733282,GOVERNOR COVER,Governor Cover,9421270077,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,58.5,100,0.585,RA,F002A473328297007186
F002A3833283,GOVERNOR COVER,Governor Cover,1425627045,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,56.5,100,0.565,RA,F002A383328397007186
F002A2633284,GOVERNOR COVER,Governor Cover,1425627045,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,58.5,100,0.585,RA,F002A263328497007186
F002A9133285,GOVERNOR COVER,Governor Cover,1425627045,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,56.5,100,0.565,RA,F002A913328597007186
F002A3733288,GOVERNOR COVER,Governor Cover,1425627045,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,56.5,100,0.565,RA,F002A373328897007186
F002A9533293,GOVERNOR COVER,Governor Cover,2425650654,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,72.1,100,0.721,RA,F002A953329397007186
F002A9233295,GOVERNOR COVER,Governor Cover,9421035219,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,72.1,100,0.721,RA,F002A923329597007186
F002A1033296,GOVERNOR COVER,Governor Cover,2425650654,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,72.1,100,0.721,RA,F002A103329697007186
F002A5533297,GOVERNOR COVER,Governor Cover,9421035219,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,72.1,100,0.721,RA,F002A553329797007186
F002A4633298,GOVERNOR COVER,Governor Cover,2425650654,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,72.1,100,0.721,RA,F002A463329897007186
F002A6133324,GOVERNOR COVER,Governor Cover,9421035219,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,72.1,100,0.721,RA,F002A613332497007186
F002A3333326,GOVERNOR COVER,Governor Cover,2425650654,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,72.1,100,0.721,RA,F002A333332697007186
F002A6133327,GOVERNOR COVER,Governor Cover,2425650654,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,72.1,100,0.721,RA,F002A613332797007186
F002A2733328,GOVERNOR COVER,Governor Cover,1425627045,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,66.1,100,0.661,RA,F002A273332897007186
F002A5233368,GOVERNOR COVER,Governor Cover,1425621000,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,56,100,0.56,RA,F002A523336897007186
F002A1133380,GOVERNOR COVER,Governor Cover,F002A22000,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,56.5,100,0.565,RA,F002A113338097007186
F002A2833381,GOVERNOR COVER,Governor Cover,1425627045,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,56.5,100,0.565,RA,F002A283338197007186
F002A9733397,GOVERNOR COVER,Governor Cover,1425627045,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,58,100,0.58,RA,F002A973339797007186
F002A9233398,GOVERNOR COVER,Governor Cover,1425627045,Lamba,PDC,65B0,97007186,LCPL,Non-Ferrous,ADC12,56.5,100,0.565,RA,F002A923339897007186
